Teaching Score,Overall Count,Filtered Count,Journal,Identifier,Date,Author,Overall Rank,ID,Type,Title
    0.7949044585987262,779,10.0,null,005093752-9,1882,Defoe Daniel 1661?-1731,175,81132,text,Robinson Crusoe    
    0.2878980891719745,226,10.0,null,000699454-7,C1954 1978 Printing,Pirandello Luigi 1867-1936,1380,1332354,text,Six Characters in Search of an Author    
    0.014012738853503185,11,10.0,null,000840421-6,1973],Sachs Albie 1935,70700,1452385,text,Justice in South Africa    
    0.5898089171974522,481,10.0,null,007294180-4,1957,Wordsworth William 1770-1850,404,7596446,text,Preface to Lyrical Ballads    
    0.09681528662420383,76,10.0,null,005055932-X,1899,Crane Stephen 1871-1900,6499,48424,text,War Is Kind    
    1.0,3934,10.0,null,000668425-4,C1959,Strunk William 1869-1946,1,1305566,text,The Elements of Style    
    0.050955414012738856,40,10.0,null,000897658-9,C1970],Ross Sinclair,15301,1500046,text,As for Me and My House    
    0.5273885350318471,421,10.0,null,001478112-3,1937,Steinbeck John 1902-1968,504,1961224,text,Of Mice and Men    
    0.5987261146496815,497,10.0,null,009675593-8,1964],Chaucer Geoffrey -1400,391,3512769,text,The Canterbury Tales: Prologue    
    0.7541401273885351,691,10.0,null,006752712-4,1960 C1949],Jackson Shirley 1916-1965,215,5780011,text,The Lottery    
    0.02038216560509554,16,10.0,The University of Chicago Law Review,10.2307/1599166,1978-01-01,Langbein John H.,46478,15247092,text,The Criminal Trial Before the Lawyers    
    0.8687898089171975,965,10.0,null,009670933-2,1968],Thoreau Henry David 1817-1862. Aut,110,3509575,text,Civil Disobedience    
    0.04076433121019108,32,9.0,null,000665918-7,1970,Atwood Margaret 1939,20236,1303308,text,The Journals of Susanna Moodie    
    0.42165605095541403,332,9.0,null,009240473-1,2003,Freud Sigmund 1856-1939,730,3249048,text,The Uncanny    
    0.9719745222929936,1884,9.0,null,005276384-6,1993],Huntington Samuel P.,23,243087,text,The Clash of Civilizations    
    0.9656050955414013,1683,9.0,null,005824583-9,19--],Aristotle,29,711995,text,The Politics    
    0.6828025477707006,598,9.0,null,000514788-3,1976,Spenser Edmund 1552?-1599,287,1197961,text,The Faerie Queene 1596    
    0.664968152866242,570,9.0,null,001404103-0,1969],Larsen Nella,308,1903495,text,Passing    
    0.12356687898089172,97,9.0,null,011375669-0,2008,Ehrman Bart D.,4599,2639545,text,The New Testament : A Historical Introduction to the Early Christian Writings    
    0.8038216560509555,796,9.0,null,004312361-9,1954],Blake William 1757-1827,168,3942691,text,Songs of Innocence    
    0.913375796178344,1171,9.0,null,013686743-X,2006,Hurston Zora Neale,71,4936200,text,Their Eyes Were Watching God    
    0.02802547770700637,22,9.0,Harvard Law Review,10.2307/1341093,1987-02-01,Posner Richard A.,32049,15010613,text,The Decline of Law as an Autonomous Discipline: 1962-1987    
    0.5477707006369427,441,9.0,null,001294603-6,1982,Tennyson Alfred Tennyson Baron 1809-1892,465,1821679,text,In Memoriam    
    0.011464968152866241,9,9.0,null,011192400-6,2007,Kohen Ariel 1977,87494,2512245,text,In Defense of Human Rights : A Non-Religious Grounding in a Pluralistic World    
    0.09171974522292993,72,9.0,null,004854641-0,1994,Rushdie Salman,6978,4392744,text,East West    
    0.011464968152866241,9,9.0,null,008561551-X,2001,Manson Allan,87494,10366290,text,The Law of Sentencing    
    0.26878980891719745,211,9.0,The Massachusetts Review,25088813,1977-12-01,Achebe Chinua,1506,11791330,text,An Image of Africa    
    0.310828025477707,244,9.0,null,005796900-0,MCXXXXVI [i.e. 1906],Keats John 1795-1821,1237,688236,text,La Belle Dame Sans Merci    
    0.6955414012738853,612,9.0,null,000676695-1,1970 C1945],Williams Tennessee 1911-1983,273,1313165,text,The Glass Menagerie    
    0.024203821656050957,19,9.0,null,004975935-3,C1995,Eigen Joel Peter 1947,38055,4495025,text,Witnessing Insanity : Madness and Mad-Doctors in the English Court    
    0.02038216560509554,16,9.0,null,010113867-9,C2007,Hill Lawrence 1957,46478,8943341,text,The Book of Negroes    
    0.1286624203821656,101,9.0,Foreign Policy,10.2307/4147546,2004-03-01,Falk Richard,4336,14835972,text,Human Rights    
    0.6840764331210191,599,9.0,null,005231643-2,C1954,Hemingway Ernest 1899-1961,286,203595,text,The Sun Also Rises    
    0.575796178343949,469,9.0,null,000664099-0,1969],Boethius -524,423,1301673,text,The Consolation of Philosophy    
    0.4496815286624204,354,9.0,null,000407443-2,1967,Stoppard Tom,653,1124450,text,Rosencrantz and Guildenstern Are Dead    
    0.4942675159235669,393,9.0,null,012208120-X,C2009,Hughes Langston 1902-1967,563,7002229,text,The Negro Speaks of Rivers    
    0.011464968152866241,9,9.0,Labour / Le Travail,10.2307/25143568,1992-04-01,Wright Barry,87494,14821898,text,Sedition in Upper Canada: Contested Legality    
    0.870063694267516,969,8.0,null,000003748-6,1934,Aristophanes,109,866215,text,Lysistrata    
    0.5719745222929936,466,8.0,null,005709610-4,1994,Alcott Louisa May 1832-1888,431,615314,text,Little Women    
    0.7847133757961784,755,8.0,null,000670558-8,C1955],Burke Edmund 1729-1797,185,1307507,text,Reflections on the Revolution in France    
    0.02165605095541401,17,8.0,null,000581335-2,C1986,Kroetsch Robert 1927,43304,1244134,text,Seed Catalogue    
    0.1770700636942675,139,8.0,null,001420158-5,1965,Chaucer Geoffrey -1400,2714,1917084,text,The General Prologue to the Canterbury Tales    
    0.061146496815286625,48,8.0,null,009046868-6,C2002,Cranston Ross,12029,3116374,text,Principles of Banking Law    
    0.04076433121019108,32,8.0,null,009802335-7,2006,Yurchak Alexei 1960,20236,3596588,text,Everything Was Forever Until It Was No More : The Last Soviet Generation    
    0.0267515923566879,21,8.0,null,007553360-X,1997,Traill Catherine Parr Strickland 1802-1899,33852,7785434,text,The Backwoods of Canada    
    0.14777070063694267,116,8.0,null,007306480-7,1996,Strange Susan 1923,3519,7604069,text,The Retreat of the State : The Diffusion of Power in the World Economy    
    0.017834394904458598,14,8.0,Slavic Review,10.2307/2697116,2002-07-01,Reid Susan E.,54138,14782892,text,Cold War in the Kitchen: Gender and the De-Stalinization of Consumer Taste in the Soviet Union Under Khrushchev    
    0.012738853503184714,10,8.0,null,000290853-0,C1985,Mewett Alan W. 1930,78347,1037960,text,Criminal Law    
    0.050955414012738856,40,8.0,null,011290467-X,C2008,Perloff Jeffrey M.,15301,2591288,text,Microeconomics : Theory & Applications With Calculus    
    0.017834394904458598,14,8.0,null,009622141-0,C2004,Fitzgerald Maureen F.,54138,3503210,text,Legal Problem Solving : Reasoning Research & Writing    
    0.6636942675159235,569,8.0,null,009544817-9,C2000,Hardt Michael,310,3451212,text,Empire    
    0.1375796178343949,108,8.0,null,009528499-0,2005,Agamben Giorgio 1942,3910,3440703,text,State of Exception    
    0.6178343949044586,516,8.0,null,009440099-7,C2004,Mankiw N. Gregory,367,3383150,text,Principles of Microeconomics    
    0.9464968152866242,1447,8.0,null,006960027-9,1952],Marx Karl 1818-1883,44,5953255,text,Capital    
    0.01019108280254777,8,8.0,null,007859110-4,C1998,Harring Sidney L. 1947,98780,8004709,text,White Man's Law : Native People in Nineteenth-Century Canadian Jurisprudence    
    0.01019108280254777,8,8.0,null,002392196-X,C1991,Ogilvie M. H. (Margaret H.) 1948,98780,8401304,text,Canadian Banking Law    
    0.04713375796178344,37,8.0,null,008026194-9,1999,Robinson Eden,16905,10006119,text,Monkey Beach    
    0.0535031847133758,42,8.0,Merveilles & Contes,41389999,1989-05-01,De Beaumont Leprince,14348,10703183,text,Beauty and the Beast    
    0.05859872611464968,46,8.0,Mind,2251524,1956-07-01,Roth Leon,12710,13950290,text,New Books    
    0.01019108280254777,8,8.0,Journal of the American Institute of Criminal Law and Criminology,10.2307/1133656,1921-05-01,Riddell William Renwick,98780,14612548,text,A Criminal Circuit in Upper Canada a Century Ago    
    0.016560509554140127,13,8.0,The University of Chicago Law Review,10.2307/1599383,1983-01-01,Langbein John H.,58799,15246477,text,Shaping the Eighteenth-Century Criminal Trial: A View From the Ryder Sources    
    0.4394904458598726,346,8.0,null,000368247-1,1981,Rich Adrienne 1929-2012,679,1097566,text,Compulsory Heterosexuality and Lesbian Existence    
    0.9528662420382166,1502,8.0,null,000430871-9,C1985,Aristotle,39,1140156,text,Nicomachean Ethics    
    0.05859872611464968,46,8.0,null,000627324-6,1987,Ellinger E. P. (Eliahu Peter) 1933,12710,1275650,text,Modern Banking Law    
    0.01019108280254777,8,8.0,null,001006635-7,L981,Baxter Ian F. G.,98780,1589607,text,The Law of Banking    
    0.5222929936305732,417,8.0,null,001389791-8,C1988,Dangarembga Tsitsi,514,1892613,text,Nervous Conditions    
    0.28280254777070063,222,8.0,null,009173281-6,C2004,Perloff Jeffrey M.,1405,3202633,text,Microeconomics    
    0.39490445859872614,311,8.0,null,009771408-9,2005,Harvey David 1935,815,3576709,text,A Brief History of Neoliberalism    
    0.011464968152866241,9,8.0,The Modern Law Review,1096067,1984-01-01,Hay Douglas,87494,15178594,text,The Criminal Prosecution in England and Its Historians    
    0.6458598726114649,545,8.0,null,000420115-9,C1979,Abrams M. H. (Meyer Howard) 1912- Ed,331,1133056,text,The Norton Anthology of English Literature    
    0.23439490445859873,184,8.0,null,000485739-9,1986 C1984,Poe Edgar Allan 1809-1849,1832,1177977,text,The Black Cat    
    0.31337579617834393,246,8.0,null,000689123-3,1981,Friel Brian,1217,1324030,text,Translations    
    0.3554140127388535,279,8.0,null,000841687-7,1975,Blake William 1757-1827,991,1453473,text,The Marriage of Heaven and Hell    
    0.19235668789808918,151,8.0,null,000874674-5,C1979,Rorty Richard,2435,1480527,text,Philosophy and the Mirror of Nature    
    0.25987261146496815,204,8.0,null,001646973-9,1989,Chaucer Geoffrey -1400,1589,2090055,text,The Prologue to the Canterbury Tales    
    0.0267515923566879,21,8.0,null,004462472-7,C1994,Ludwig Theodore M.,33852,4063790,text,The Sacred Paths of the West    
    0.27388535031847133,215,8.0,null,003359855-X,C1993,Silko Leslie 1948,1469,6303465,text,Yellow Woman    
    0.012738853503184714,10,8.0,The American Historical Review,10.2307/1838721,1934-01-01,Smith Abbot Emerson,78347,11323529,text,The Transportation of Convicts to the American Colonies in the Seventeenth Century    
    0.015286624203821656,12,8.0,Journal of Social History,3786842,1977-12-01,Graff Harvey J.,64261,14048777,text,Pauperism Misery and Vice'; Illiteracy and Criminality in the Nineteenth Century    
    0.01019108280254777,8,8.0,Labour / Le Travail,10.2307/25130244,1991-04-01,Tucker Eric,98780,14821798,text,That Indefinite Area of Toleration\: Criminal Conspiracy and Trade Unions in Ontario 1837-77    
    0.7656050955414013,705,8.0,null,000563570-5,1985,Wilde Oscar 1854-1900,205,1232448,text,The Picture of Dorian Gray    
    0.9936305732484076,2709,8.0,null,001793782-5,1963],Aristotle,6,2200317,text,Ethics    
    0.015286624203821656,12,8.0,null,011795359-8,2009,Falk Richard A.,64261,2949725,text,Achieving Human Rights    
    0.03184713375796178,25,8.0,null,009600033-3,2005,Sands Philippe 1960,27436,3488837,text,Lawless World : America and the Making and Breaking of Global Rules    
    0.01019108280254777,8,8.0,Journal of the American Institute of Criminal Law and Criminology,10.2307/1134290,1920-02-01,Riddell William Renwick,98780,14612867,text,Criminal Law in Upper Canada a Century Ago    
    0.9261146496815287,1229,7.0,null,000198258-3,1982,Shakespeare William 1564-1616,61,967789,text,Henry V    
    0.02165605095541401,17,7.0,null,005852077-5,19--?],Kipling Rudyard 1865-1936,43304,735066,text,The Mark of the Beast    
    0.03949044585987261,31,7.0,null,000567010-1,1944,Neumann Franz L. (Franz Leopold) 1900-1954,21091,1234318,text,Behemoth: The Structure and Practice of National Socialism 1933-1944    
    0.845859872611465,888,7.0,null,000669923-5,1953 [C1952],Beauvoir Simone De 1908-1986,128,1306922,text,The Second Sex    
    0.46496815286624205,367,7.0,null,000674283-1,1958],Arendt Hannah 1906-1975,617,1310947,text,The Origins of Totalitarianism    
    0.05859872611464968,46,7.0,null,000844513-3,C1976,Ondaatje Michael 1943,12710,1455818,text,Coming Through Slaughter    
    0.011464968152866241,9,7.0,null,011819341-4,2008,England Geoff,87494,2965206,text,Individual Employment Law    
    0.012738853503184714,10,7.0,null,011495843-2,2008,Currie John H.,78347,2712905,text,Public International Law    
    0.7159235668789808,636,7.0,null,006674059-2,19-],Stevenson Robert Louis 1850-1894,253,5715060,text,Dr. Jekyll and Mr. Hyde    
    0.06369426751592357,50,7.0,null,009584938-6,2004,Benhabib Seyla,11365,3478488,text,The Rights of Others : Aliens Residents and Citizens    
    0.32611464968152865,256,7.0,null,007977546-2,P1997,Fitzgerald F. Scott (Francis Scott) 1896-1940,1149,8087759,text,Babylon Revisited    
    0.05859872611464968,46,7.0,null,014426559-1,2014,Plotinus Author,12710,9919353,text,Ennead    
    0.8726114649681529,974,7.0,null,005146608-2,1994,Woolf Virginia 1882-1941,107,127922,text,To the Lighthouse    
    0.7222929936305732,644,7.0,null,000347990-0,C1966,Rhys Jean,248,1081710,text,Wide Sargasso Sea    
    0.9057324840764331,1141,7.0,null,000185322-8,1958],Shakespeare William 1564-1616,77,957708,text,Othello    
    0.7528662420382166,690,7.0,null,005706273-0,1994,Shakespeare William 1564-1616,217,612357,text,Twelfth Night    
    0.034394904458598725,27,7.0,null,001007357-4,1981 C1963,Brownlie Ian,24956,1590177,text,International Law and the Use of Force by States    
    0.034394904458598725,27,7.0,null,011790429-5,2008,Watson Sheila 1909-1998,24956,2946628,text,The Double Hook    
    0.033121019108280254,26,7.0,null,009821840-9,199-?],Andersen H. C. (Hans Christian) 1805-1875,26155,3606191,text,The Snow Queen    
    0.9477707006369427,1454,7.0,null,009761536-6,2004,Morrison Toni,43,3569875,text,Beloved    
    0.012738853503184714,10,7.0,null,009232502-5,2004,Keen Ralph,78347,3243563,text,The Christian Tradition    
    0.012738853503184714,10,7.0,null,013031652-0,2007,Verdecchia Guillermo,78347,4524810,text,Fronteras Americanas    
    0.2917197452229299,229,7.0,Poetry,20570609,1915-11-01,Stevens Wallace,1364,11285909,text,Sunday Morning    
    0.8318471337579618,852,7.0,null,000513629-6,1972 C1970,Morrison Toni,140,1197190,text,The Bluest Eye    
    0.21528662420382166,169,7.0,null,000581659-9,1976 C1964,Arendt Hannah 1906-1975,2046,1244369,text,Eichmann in Jerusalem : A Report on the Banality of Evil    
    0.4318471337579618,340,7.0,null,000670654-1,1951,Hesse Hermann 1877-1962,700,1307600,text,Siddhartha    
    0.5885350318471337,479,7.0,null,000397594-0,1985],Bront\u00eb Charlotte 1816-1855,406,1117910,text,Jane Eyre    
    0.2356687898089172,185,7.0,null,000696122-3,1946,Andersen H. C. (Hans Christian) 1805-1875,1820,1329584,text,Fairy Tales    
    0.9248407643312102,1225,7.0,null,000847217-3,1978,Sophocles,62,1458016,text,Oedipus the King    
    0.17579617834394903,138,7.0,null,001021758-4,C1981,Kogawa Joy,2747,1601590,text,Obasan    
    0.6522292993630573,551,7.0,null,001283716-4,1957-1960,Aristotle,325,1812407,text,The Physics    
    0.034394904458598725,27,7.0,null,001411762-2,1963 [C1944],Neumann Franz L. (Franz Leopold) 1900-1954,24956,1910097,text,Behemoth    
    0.2802547770700637,220,7.0,null,009685243-7,2002,Loomba Ania,1429,3518927,text,Colonialism-Postcolonialism    
    0.05605095541401274,44,7.0,null,009823708-X,199-?],Ruskin John 1819-1900,13496,3607960,text,The King of the Golden River    
    0.008917197452229299,7,7.0,null,009870317-X,200-],Tustin Lee,113397,3640009,text,A Guide to the Youth Criminal Justice Act    
    0.4305732484076433,339,7.0,null,003008227-7,1957],Twain Mark 1835-1910,702,5991011,text,Tom Sawyer    
    0.5210191082802548,416,7.0,The Philosophical Review,10.2307/2182612,1958-04-01,Rawls John,517,10968762,text,Justice as Fairness    
    0.5464968152866242,440,7.0,null,005168138-2,18-],Dickens Charles 1812-1870,467,147047,text,A Tale of Two Cities    
